OrderId,CustomerId,OrderDate,OrderAmount,Currency
1763,CUST0360,2025-09-29,258.76,EUR
1764,CUST2757,2024-07-29,224.05,EUR
1765,CUST4352,2025-10-02,86.77,JPY
1766,CUST4222,2024-12-18,56.41,USD
1767,CUST0674,2025-12-23,134.2,AUD
1768,CUST3258,2024-04-09,237.55,AUD
1769,CUST3160,2025-06-25,-86,JPY
1770,CUST0600,2024-05-01,309.21,JPY
1771,CUST2754,2024-02-19,235.87,GBP
1772,CUST2609,2025-05-22,303.61,GBP
1773,CUST2103,2024-03-04,471.52,JPY
1774,CUST1474,2024-03-22,480.4,JPY
1775,CUST3866,2025-11-28,153.38,GBP
1776,CUST2688,2024-09-01,-48,JPY
1777,CUST1425,2025-08-16,83.58,JPY
1778,CUST2801,2024-07-05,-10,AUD
1779,CUST2299,2024-02-20,131.36,AUD
1780,CUST0028,2025-03-31,277.22,USD
1781,CUST4712,2024-02-20,198.88,EUR
1782,CUST3029,2025-01-02,202.28,AUD
1783,CUST1663,2025-12-25,33.65,EUR
1784,CUST2530,2025-04-25,450.43,AUD
1785,CUST1858,2025-05-26,424.67,JPY
1786,CUST1611,2024-07-04,181.91,USD
1787,CUST1709,2024-12-18,228.02,GBP
1788,CUST1874,2024-06-21,123.07,USD
1789,CUST4540,2024-10-08,291.48,JPY
1790,CUST0982,2024-11-16,-87,JPY
1791,CUST2376,2024-10-31,157.53,EUR
1792,CUST3879,2025-06-08,472.32,USD
1793,CUST3815,2024-12-28,310.75,AUD
1794,CUST0247,2025-04-04,94.63,AUD
1795,CUST3263,2024-07-13,361.03,GBP
1796,CUST4236,2024-10-21,196.99,EUR
1797,CUST2494,2025-09-14,372.54,EUR
1798,CUST2137,2025-04-22,488.55,EUR
1799,CUST4534,2024-11-10,230.98,AUD
1800,CUST4219,2024-05-16,196.27,AUD
1801,CUST3300,2024-03-22,173.73,EUR
1802,CUST3401,2025-08-30,95.41,USD
1803,CUST3360,2025-07-23,71.85,GBP
1804,CUST2979,2024-03-28,329.83,USD
1805,CUST1685,2025-03-20,277.39,USD
1806,CUST3892,2025-09-01,194.73,USD
1807,CUST0036,2024-09-22,433.05,USD
1808,CUST3633,2025-05-24,461.84,JPY
1809,CUST0720,2024-07-05,38.46,EUR
1810,CUST0443,2025-07-31,-89,GBP
1811,CUST0060,2025-04-26,89.05,GBP
1812,CUST1566,2024-04-17,66.58,EUR
1813,CUST1002,2024-09-15,231.7,JPY
1814,CUST4043,2025-11-05,488.86,AUD
1815,CUST1181,2025-09-18,122.74,EUR
1816,CUST2936,2024-06-21,260.13,USD
1817,CUST2227,2024-05-05,451.0,GBP
1818,CUST1239,2024-01-06,98.12,AUD
1819,CUST1563,2024-09-02,11.18,EUR
1820,CUST1047,2025-06-05,116.24,EUR
1821,CUST2634,2024-08-24,24.51,JPY
1822,CUST3539,2024-12-03,156.3,GBP
1823,CUST0876,2025-06-23,370.49,USD
1824,CUST3881,2025-09-03,479.74,AUD
1825,CUST3113,2024-08-20,202.52,JPY
1826,CUST2751,2024-05-27,282.41,GBP
1827,CUST4243,2025-03-29,372.47,AUD
1828,CUST4517,2025-05-20,29.33,GBP
1829,CUST3134,2025-12-23,451.23,AUD
1830,CUST2696,2024-09-07,376.65,JPY
1831,CUST4253,2024-11-17,59.91,AUD
1832,CUST0767,2025-07-29,35.72,AUD
1833,CUST1155,2024-02-11,226.42,JPY
1834,CUST1731,2025-04-25,333.39,EUR
1835,CUST3715,2024-05-19,319.79,EUR
1836,CUST3228,2025-08-20,-95,GBP
1837,CUST4582,2024-12-03,189.82,USD
1838,CUST3562,2025-04-26,-18,JPY
1839,CUST1784,2025-09-27,160.49,GBP
1840,CUST2858,2025-01-11,104.08,USD
1841,CUST2445,2024-05-14,324.47,AUD
1842,CUST0293,2024-08-03,482.23,GBP
1843,CUST2457,2025-11-17,270.41,AUD
1844,CUST2162,2025-02-18,180.47,JPY
1845,CUST2273,2024-05-08,333.35,JPY
1846,CUST2860,2025-03-12,371.12,EUR
1847,CUST1994,2025-12-26,180.89,EUR
1848,CUST1869,2024-12-17,383.05,EUR
1849,CUST1118,2024-04-08,450.38,EUR
1850,CUST4944,2025-03-20,65.95,AUD
1851,CUST0013,2025-11-24,83.74,GBP
1852,CUST2064,2026-02-12,125.79,EUR
1853,CUST2141,2025-05-09,377.47,AUD
1854,CUST0536,2024-04-23,144.19,EUR
1855,CUST1324,2024-05-07,415.16,AUD
1856,CUST2929,2024-07-03,237.97,EUR
1857,CUST0140,2024-03-19,103.43,EUR
1858,CUST2208,2025-02-22,338.23,AUD
1859,CUST0260,2025-04-07,273.4,AUD
1860,CUST3815,2024-01-24,182.22,EUR
1861,CUST0437,2025-11-18,-10,EUR
1862,CUST0658,2025-07-25,405.98,AUD
1863,CUST3510,2024-02-05,446.9,JPY
1864,CUST3227,2025-08-03,336.09,JPY
1865,CUST0444,2024-06-06,469.66,GBP
1866,CUST2886,2024-04-01,-66,GBP
1867,CUST3221,2024-03-26,180.86,JPY
1868,CUST3386,2025-06-27,281.36,EUR
1869,CUST4173,2024-03-21,64.58,GBP
1870,CUST4212,2025-12-27,258.74,USD
1871,CUST4234,2025-01-24,449.65,AUD
1872,CUST2736,2025-11-21,40.76,GBP
1873,CUST3036,2025-09-12,273.52,AUD
1874,CUST1397,2025-03-27,174.02,USD
1875,CUST3300,2024-09-15,344.99,USD
1876,CUST0417,2024-04-18,264.36,USD
1877,CUST2791,2024-08-17,343.07,GBP
1878,CUST4915,2024-02-21,389.14,AUD
1879,CUST3400,2025-07-14,423.13,AUD
1880,CUST3464,2025-04-05,253.17,GBP
1881,CUST4213,2025-10-03,258.89,USD
1882,CUST2532,2025-03-27,137.85,EUR
1883,CUST0149,2025-06-25,48.54,GBP
1884,CUST4301,2025-09-08,444.68,AUD
1885,CUST0338,2025-07-05,344.17,JPY
1886,CUST2740,2025-07-25,429.09,USD
1887,CUST3842,2025-07-28,91.21,JPY
1888,CUST4434,2024-05-30,60.75,JPY
1889,CUST0829,2024-06-24,487.81,USD
1890,CUST0138,2024-01-24,287.59,GBP
1891,CUST0967,2024-11-30,46.32,AUD
1892,CUST3862,2024-05-26,392.42,GBP
1893,CUST1839,2024-04-05,354.35,JPY
1894,CUST4279,2025-13-01,150.5,JPY
1895,CUST4503,2024-09-27,202.91,GBP
1896,CUST4239,2024-06-10,448.31,JPY
1897,CUST1761,2024-03-29,473.53,USD
1898,CUST2675,2024-06-16,113.47,EUR
1899,CUST3930,2024-10-30,326.95,GBP
1900,CUST1248,2025-12-21,366.02,JPY
1901,CUST2072,2024-09-22,374.44,EUR
1902,CUST3794,2025-06-25,389.71,GBP
1903,CUST2885,2024-07-13,404.52,EUR
1904,CUST2542,2024-05-26,-69,EUR
1905,CUST4877,2025-05-13,497.4,AUD
1906,CUST0604,2025-13-01,155.59,JPY
1907,CUST1165,2025-06-13,362.63,GBP
1908,CUST4504,2024-08-20,14.47,USD
1909,CUST2023,2025-09-22,461.87,GBP
1910,CUST3641,2024-08-27,449.99,USD
1911,CUST3703,2025-08-13,256.8,JPY
1912,CUST4737,2024-06-27,297.43,EUR
1913,CUST4602,2024-09-24,192.65,JPY
1914,CUST0991,2025-03-02,154.99,EUR
1915,CUST4738,2025-01-15,416.55,USD
1916,CUST0271,2024-07-13,486.28,AUD
1917,CUST1330,2025-13-01,18.48,JPY
1918,CUST0033,2024-05-04,131.76,EUR
1919,CUST2727,2025-08-08,291.42,JPY
1920,CUST1365,2025-04-13,456.01,EUR
1921,CUST2596,2024-11-27,270.26,EUR
1922,CUST4065,2024-06-23,354.74,GBP
1923,CUST1250,2024-04-02,37.9,JPY
1924,CUST1670,2025-04-02,491.69,AUD
1925,CUST0634,2024-02-11,73.53,USD
1926,CUST3927,2024-07-11,200.65,JPY
1927,CUST4671,2024-04-24,112.06,USD
1928,CUST0588,2025-06-27,406.43,AUD
1929,CUST1656,2025-10-20,311.21,USD
1930,CUST1440,2024-05-16,496.54,EUR
1931,CUST3046,2025-05-29,-86,GBP
1932,CUST0667,2025-05-10,108.23,AUD
1933,CUST1631,2025-06-28,413.2,AUD
1934,CUST3684,2024-11-09,442.25,AUD
1935,CUST2543,2025-03-15,494.97,AUD
1936,CUST4728,2024-08-04,165.9,USD
1937,CUST2176,2025-09-25,179.02,AUD
1938,CUST4370,2025-10-31,-35,JPY
1939,CUST4679,2025-01-03,388.72,EUR
1940,CUST4679,2025-10-24,228.42,AUD
1941,CUST1170,2024-09-08,299.95,USD
1942,CUST0961,2024-08-02,33.61,AUD
1943,CUST1097,2025-09-20,157.93,GBP
1944,CUST0191,2025-01-27,429.35,GBP
1945,CUST1777,2025-04-12,488.84,EUR
1946,CUST3380,2024-12-31,122.88,GBP
1947,CUST4622,2024-02-12,454.35,AUD
1948,CUST2080,2024-08-29,317.11,JPY
1949,CUST2049,2024-05-19,20.68,USD
1950,CUST2673,2025-10-30,50.04,USD
1951,CUST2173,2025-02-25,499.9,EUR
1952,CUST2239,2025-01-18,152.04,EUR
1953,CUST4708,2024-08-18,272.77,USD
1954,CUST3532,2024-12-10,165.7,GBP
1955,CUST2940,2025-06-25,30.7,JPY
1956,CUST2194,2025-07-24,10.33,GBP
1957,CUST0398,2024-07-10,21.57,JPY
1958,CUST1182,2024-06-24,378.97,AUD
1959,CUST3558,2025-03-20,359.67,USD
1960,CUST0499,2024-03-04,34.49,JPY
1961,CUST2528,2025-09-18,120.95,EUR
1962,CUST4747,2025-12-28,337.26,USD
1963,CUST0171,2024-01-23,401.2,JPY
1964,CUST0620,2025-03-15,294.05,EUR
1965,CUST0509,2024-03-16,219.04,USD
1966,CUST3481,2024-09-30,254.59,JPY
1967,CUST3567,2024-04-09,128.62,AUD
1968,CUST1670,2024-07-24,354.5,EUR
1969,CUST3108,2024-12-20,238.37,AUD
1970,CUST3756,2024-12-01,481.24,USD
1971,CUST1160,2024-04-07,42.87,USD
1972,CUST4833,2025-09-28,168.28,EUR
1973,CUST3084,2025-09-19,399.18,EUR
1974,CUST3913,2024-09-30,139.81,USD
1975,CUST0715,2024-09-15,194.28,AUD
1976,CUST2044,2025-13-01,49.69,GBP
1977,CUST1154,2024-12-13,356.06,USD
1978,CUST2196,2024-11-18,92.23,JPY
1979,CUST2494,2024-07-18,302.16,GBP
1980,CUST4019,2024-03-02,373.7,EUR
1981,CUST1428,2025-12-02,394.95,AUD
1982,CUST4282,2025-03-29,36.06,USD
1983,CUST3543,2024-11-03,204.48,USD
1984,CUST0033,2025-08-16,92.74,JPY
1985,CUST0172,2025-07-24,403.64,GBP
1986,CUST1203,2025-11-24,21.64,USD
1987,CUST3676,2024-06-16,173.24,GBP
1988,CUST1734,2025-12-04,429.29,JPY
1989,CUST4438,2024-05-09,269.48,JPY
1990,CUST1131,2024-01-23,476.76,EUR
1991,CUST1654,2024-04-02,393.98,JPY
1992,CUST4684,2025-13-01,167.69,AUD
1993,CUST4646,2025-11-30,371.34,AUD
1994,CUST2922,2024-01-21,417.7,GBP
1995,CUST4858,2024-10-29,109.93,USD
1996,CUST3405,2024-11-27,29.78,GBP
1997,CUST3701,2024-03-24,-1,USD
1998,CUST2101,2024-12-07,20.0,AUD
1999,CUST1296,2024-04-01,71.98,JPY
2000,CUST2364,2024-07-19,128.42,AUD
2001,CUST0872,2025-03-21,325.83,AUD
2002,CUST4235,2024-09-25,226.57,GBP
2003,CUST1439,2025-11-01,467.05,USD
2004,CUST3198,2024-11-11,336.31,AUD
2005,CUST2192,2025-07-25,402.66,JPY
2006,CUST3434,2024-02-14,467.34,USD
2007,CUST4029,2025-03-20,77.86,USD
2008,CUST4824,2025-07-06,22.82,USD
2009,CUST3678,2024-08-20,86.97,JPY
2010,CUST2719,2024-04-17,161.32,GBP
2011,CUST3838,2025-05-19,261.64,EUR
2012,CUST2496,2024-04-02,80.75,AUD
2013,CUST4765,2025-12-17,290.7,AUD
2014,CUST2979,2025-03-23,341.26,AUD
2015,CUST1062,2024-11-01,104.7,USD
2016,CUST1362,2025-11-13,150.91,GBP
2017,CUST2143,2024-03-01,451.5,EUR
2018,CUST2719,2025-01-13,212.16,GBP
2019,CUST0156,2024-06-03,149.18,GBP
2020,CUST3896,2025-06-15,33.41,USD
2021,CUST1842,2025-07-16,85.55,EUR
2022,CUST1909,2024-06-09,136.61,EUR
2023,CUST4725,2024-04-07,332.52,USD
2024,CUST2910,2024-05-06,144.38,USD
2025,CUST0005,2024-10-01,76.85,AUD
2026,CUST2853,2024-04-11,341.11,JPY
2027,CUST4103,2025-11-05,-93,USD
2028,CUST3245,2025-05-12,54.94,AUD
2029,CUST3555,2025-12-02,494.89,USD
2030,CUST3191,2025-02-02,125.86,EUR
2031,CUST2300,2024-03-27,221.97,USD
2032,CUST0845,2024-01-06,349.26,USD
2033,CUST3937,2025-05-21,106.34,EUR
2034,CUST4991,2024-04-17,391.85,JPY
2035,CUST2053,2024-01-10,391.22,USD
2036,CUST4138,2024-06-15,474.96,USD
2037,CUST4280,2024-08-06,-70,EUR
2038,CUST0546,2025-10-28,403.22,JPY
2039,CUST1493,2025-02-10,491.31,GBP
2040,CUST2068,2024-06-03,229.65,EUR
2041,CUST3399,2024-03-19,-57,JPY
2042,CUST4602,2024-05-01,371.95,GBP
2043,CUST1080,2025-05-05,148.71,USD
2044,CUST1934,2025-03-28,412.27,JPY
2045,CUST2360,2025-03-29,382.12,EUR
2046,CUST3573,2024-04-17,-80,USD
2047,CUST1772,2024-07-03,124.99,EUR
2048,CUST4874,2025-02-27,191.86,GBP
2049,CUST1484,2025-11-25,371.78,GBP
2050,CUST1169,2025-04-17,399.77,AUD
2051,CUST4644,2025-07-09,209.97,USD
2052,CUST3790,2025-12-04,247.27,AUD
2053,CUST0108,2024-12-29,427.18,GBP
2054,CUST3128,2025-09-13,374.34,GBP
2055,CUST3588,2024-07-23,45.6,EUR
2056,CUST4765,2025-02-16,351.83,GBP
2057,CUST0077,2024-10-10,495.76,EUR
2058,CUST1687,2024-06-25,392.27,USD
2059,CUST1222,2025-08-30,300.89,USD
2060,CUST0989,2024-01-02,238.56,AUD
2061,CUST3852,2025-05-07,109.85,USD
2062,CUST1140,2025-01-02,284.8,JPY
2063,CUST0050,2025-04-17,172.89,EUR
2064,CUST4591,2024-08-18,175.56,EUR
2065,CUST2519,2025-11-14,-71,JPY
2066,CUST1367,2024-05-02,147.5,USD
2067,CUST0477,2024-05-27,98.2,USD
2068,CUST3407,2025-08-03,201.86,USD
2069,CUST4264,2024-04-09,170.28,AUD
2070,CUST4031,2024-11-20,415.17,USD
2071,CUST4223,2024-01-11,371.85,EUR
2072,CUST3886,2024-03-14,366.44,GBP
2073,CUST3133,2025-02-17,387.75,USD
2074,CUST2311,2025-13-01,126.28,JPY
2075,CUST3172,2025-03-21,47.63,EUR
2076,CUST4866,2025-10-02,341.24,JPY
2077,CUST2543,2024-11-07,142.34,USD
2078,CUST0609,2024-01-04,49.66,USD
2079,CUST4269,2025-09-24,482.05,EUR
2080,CUST1620,2025-10-14,-84,USD
2081,CUST1930,2024-05-20,240.18,JPY
2082,CUST3630,2024-09-25,329.57,GBP
2083,CUST0652,2025-13-01,-95,USD
2084,CUST4374,2024-04-07,366.71,USD
2085,CUST3160,2024-05-03,133.65,EUR
2086,CUST0227,2024-07-25,-31,AUD
2087,CUST4515,2024-07-06,233.74,EUR
2088,CUST1944,2024-08-11,147.78,USD
2089,CUST3380,2025-08-20,16.88,GBP
2090,CUST1816,2025-12-09,138.43,AUD
2091,CUST4461,2025-06-15,370.63,EUR
2092,CUST1559,2025-06-04,60.78,EUR
2093,CUST3342,2025-10-02,-82,USD
2094,CUST3977,2024-03-26,476.68,JPY
2095,CUST3099,2024-11-30,408.41,EUR
2096,CUST4935,2025-11-24,155.41,USD
2097,CUST0262,2024-02-29,296.24,EUR
2098,CUST4564,2025-06-10,285.14,JPY
2099,CUST1643,2024-08-03,388.04,EUR
2100,CUST0436,2024-11-03,267.44,EUR
2101,CUST2137,2024-07-17,413.37,AUD
2102,CUST3755,2025-03-16,337.6,GBP
2103,CUST4470,2025-02-12,454.34,EUR
2104,CUST1647,2025-01-11,279.85,GBP
2105,CUST1723,2024-04-16,90.5,JPY
2106,CUST4526,2025-03-07,38.79,JPY
2107,CUST2212,2025-12-29,114.98,EUR
2108,CUST2310,2025-12-09,141.57,AUD
2109,CUST0210,2025-03-10,132.65,USD
2110,CUST1894,2024-06-01,466.24,USD
2111,CUST4318,2025-12-12,300.74,EUR
2112,CUST1365,2024-08-27,478.9,EUR
2113,CUST3099,2025-03-30,366.39,AUD
2114,CUST2706,2025-06-07,113.33,USD
2115,CUST4301,2024-04-06,26.69,GBP
2116,CUST3675,2025-09-01,117.99,USD
2117,CUST3533,2025-01-30,467.25,USD
2118,CUST1744,2024-05-21,80.1,JPY
2119,CUST0185,2025-11-22,11.21,GBP
2120,CUST1345,2024-12-13,342.47,AUD
2121,CUST1480,2025-12-06,403.23,USD
2122,CUST4502,2024-03-06,196.92,USD
2123,CUST0699,2024-06-04,372.5,JPY
2124,CUST2926,2024-02-18,277.86,GBP
2125,CUST4613,2025-13-01,229.24,GBP
2126,CUST3004,2024-07-10,141.61,AUD
2127,CUST4657,2025-11-19,410.24,EUR
2128,CUST0513,2025-11-14,311.96,GBP
2129,CUST3156,2024-06-14,298.86,EUR
2130,CUST3898,2024-08-28,-73,JPY
2131,CUST1462,2025-06-01,425.1,JPY
2132,CUST2868,2025-13-01,308.11,JPY
2133,CUST3783,2024-05-17,-49,USD
2134,CUST4633,2025-11-03,11.78,JPY
2135,CUST0526,2024-11-14,226.29,EUR
2136,CUST1112,2024-12-19,124.0,USD
2137,CUST2042,2025-08-03,235.41,USD
2138,CUST0068,2025-12-05,57.02,AUD
2139,CUST0191,2024-12-18,79.66,AUD
2140,CUST1364,2026-02-15,326.22,EUR
2141,CUST2596,2025-10-22,257.32,JPY
2142,CUST4744,2024-10-04,281.68,JPY
2143,CUST3391,2025-04-22,158.1,EUR
2144,CUST1680,2024-03-01,452.64,AUD
2145,CUST2778,2025-10-24,488.64,GBP
2146,CUST4611,2025-12-06,496.04,JPY
2147,CUST3071,2024-11-20,50.82,GBP
2148,CUST1121,2024-07-29,333.01,JPY
2149,CUST3127,2025-09-11,306.82,AUD
2150,CUST3711,2025-11-09,413.98,GBP
2151,CUST2678,2025-06-15,376.78,AUD
2152,CUST2856,2025-12-31,58.12,EUR
2153,CUST1189,2024-04-08,-6,AUD
2154,CUST3501,2025-02-24,89.53,AUD
2155,CUST2766,2025-13-01,154.14,JPY
2156,CUST0978,2024-07-13,64.34,JPY
2157,CUST1521,2025-13-01,359.1,JPY
2158,CUST4131,2025-12-31,268.76,AUD
2159,CUST1215,2024-09-28,482.76,USD
2160,CUST4052,2024-08-12,84.74,EUR
2161,CUST4915,2024-03-08,106.54,AUD
2162,CUST3723,2024-08-22,166.16,EUR
2163,CUST0049,2024-01-07,485.86,AUD
2164,CUST2726,2025-06-10,61.62,JPY
2165,CUST1607,2024-09-05,483.51,EUR
2166,CUST2457,2024-09-10,187.64,AUD
2167,CUST2755,2025-09-30,-54,EUR
2168,CUST1462,2024-03-04,349.86,AUD
2169,CUST0608,2024-09-04,239.79,GBP
2170,CUST3174,2025-08-30,421.6,AUD
2171,CUST4612,2024-10-26,322.76,AUD
2172,CUST3821,2024-06-11,83.46,EUR
2173,CUST1037,2025-07-10,70.98,GBP
2174,CUST2477,2024-12-22,236.96,JPY
2175,CUST4971,2024-10-12,336.33,JPY
2176,CUST2781,2025-10-14,55.92,GBP
2177,CUST2196,2025-13-01,-33,USD
2178,CUST3876,2024-01-13,164.44,GBP
2179,CUST1987,2025-01-05,296.77,GBP
2180,CUST2615,2024-03-07,176.64,USD
2181,CUST3369,2024-07-18,-65,AUD
2182,CUST0622,2024-10-25,405.81,USD
2183,CUST4035,2024-12-23,134.59,GBP
2184,CUST4877,2025-09-24,-87,GBP
2185,CUST2689,2024-04-13,360.34,EUR
2186,CUST3294,2024-09-24,171.45,GBP
2187,CUST0640,2024-09-12,148.01,EUR
2188,CUST3676,2025-03-22,303.26,AUD
2189,CUST4017,2025-07-27,146.32,USD
2190,CUST2306,2025-05-31,297.07,GBP
2191,CUST1652,2024-02-22,282.6,JPY
2192,CUST3864,2024-03-01,285.06,JPY
2193,CUST4684,2024-05-15,251.6,EUR
2194,CUST0678,2025-13-01,421.89,AUD
2195,CUST0970,2025-03-23,37.07,AUD
2196,CUST3926,2024-02-09,445.72,GBP
2197,CUST2321,2025-01-03,308.42,USD
2198,CUST1253,2025-06-05,147.33,AUD
2199,CUST3578,2024-07-07,334.73,JPY
2200,CUST2623,2025-03-17,420.34,EUR
2201,CUST4497,2025-06-14,450.17,EUR
2202,CUST3145,2025-11-02,83.35,EUR
2203,CUST3996,2025-13-01,147.21,AUD
2204,CUST3026,2025-09-09,453.81,GBP
2205,CUST2060,2024-10-29,236.76,EUR
2206,CUST1134,2025-09-03,155.68,EUR
2207,CUST4250,2024-11-21,493.5,AUD
2208,CUST0796,2024-10-13,42.22,JPY
2209,CUST2225,2025-04-25,171.43,EUR
2210,CUST2236,2025-10-24,488.05,GBP
2211,CUST2492,2025-11-16,444.65,AUD
2212,CUST4980,2024-06-12,308.1,EUR
2213,CUST3273,2025-07-13,429.11,JPY
2214,CUST0869,2025-07-24,295.27,EUR
2215,CUST3726,2025-10-30,184.37,GBP
2216,CUST4875,2024-05-01,126.83,AUD
2217,CUST3754,2025-09-30,262.65,GBP
2218,CUST1224,2024-01-13,295.14,JPY
2219,CUST2704,2024-02-09,475.13,EUR
2220,CUST1866,2025-12-29,294.06,AUD
2221,CUST4026,2025-12-20,496.52,GBP
2222,CUST1540,2025-03-25,212.86,EUR
2223,CUST2189,2024-08-10,353.91,JPY
2224,CUST1328,2025-02-16,-46,EUR
2225,CUST2201,2024-01-22,74.06,USD
2226,CUST0019,2024-06-23,157.98,AUD
2227,CUST1739,2024-07-31,435.57,GBP
2228,CUST4823,2025-13-01,220.03,JPY
2229,CUST3802,2024-10-03,178.12,EUR
2230,CUST4159,2025-10-04,395.48,GBP
2231,CUST0864,2024-10-25,368.85,GBP
2232,CUST3773,2025-03-12,-39,GBP
2233,CUST3524,2025-07-27,487.93,USD
2234,CUST0401,2024-09-14,218.71,JPY
2235,CUST4730,2025-06-13,131.48,USD
2236,CUST0504,2025-12-24,256.05,GBP
2237,CUST1918,2025-05-31,179.41,EUR
2238,CUST0969,2025-11-27,109.17,EUR
2239,CUST2838,2025-09-13,73.55,USD
2240,CUST2896,2025-08-22,373.56,EUR
2241,CUST2698,2025-05-31,193.28,GBP
2242,CUST3255,2024-01-23,308.17,USD
2243,CUST1307,2025-04-13,130.24,JPY
2244,CUST4956,2025-12-28,167.73,USD
2245,CUST1653,2024-09-13,448.86,GBP
2246,CUST4943,2025-07-22,189.99,GBP
2247,CUST3370,2024-06-25,258.64,JPY
2248,CUST1024,2024-05-27,152.33,USD
2249,CUST3428,2024-03-02,92.67,JPY
2250,CUST2020,2025-03-13,386.07,EUR
2251,CUST1516,2025-06-27,174.93,GBP
2252,CUST3642,2025-13-01,56.74,AUD
2253,CUST0319,2024-04-20,369.43,EUR
2254,CUST1782,2024-10-01,41.14,USD
2255,CUST3970,2025-04-01,317.51,EUR
2256,CUST2199,2024-07-26,173.83,EUR
2257,CUST4896,2025-07-30,109.99,GBP
2258,CUST2552,2025-10-15,81.83,JPY
2259,CUST4752,2024-06-19,494.88,USD
2260,CUST0786,2024-01-04,40.05,AUD
2261,CUST4287,2024-05-07,473.83,GBP
2262,CUST3771,2024-07-05,199.08,USD
2263,CUST4264,2024-12-18,279.99,GBP
2264,CUST4782,2025-01-08,92.29,JPY
2265,CUST1261,2024-07-20,309.41,AUD
2266,CUST1391,2025-12-30,394.63,EUR
2267,CUST0988,2024-01-11,-3,AUD
2268,CUST3175,2024-05-21,232.27,GBP
2269,CUST3694,2025-08-08,198.16,AUD
2270,CUST4042,2025-11-15,393.29,AUD
2271,CUST1391,2024-10-24,375.5,AUD
2272,CUST0842,2025-04-09,22.65,EUR
2273,CUST4732,2024-05-06,402.12,USD
2274,CUST2886,2024-05-16,470.2,USD
2275,CUST4324,2025-03-16,420.18,GBP
2276,CUST4578,2025-02-12,323.04,AUD
2277,CUST2269,2025-12-20,176.82,JPY
2278,CUST0149,2025-10-29,161.71,JPY
2279,CUST1898,2025-07-09,-23,JPY
2280,CUST4330,2025-09-06,177.09,GBP
2281,CUST2978,2024-03-20,40.27,AUD
2282,CUST3035,2024-09-01,448.71,USD
2283,CUST2216,2024-01-03,360.13,GBP
2284,CUST2962,2025-12-21,399.96,GBP
2285,CUST1146,2024-12-17,294.26,GBP
2286,CUST2419,2025-08-10,98.09,EUR
2287,CUST2760,2024-01-18,281.18,EUR
2288,CUST2963,2025-04-29,486.59,JPY
2289,CUST0120,2025-04-13,238.3,EUR
2290,CUST3558,2024-07-31,21.18,AUD
2291,CUST2977,2025-03-30,258.9,GBP
2292,CUST2722,2024-10-24,170.73,EUR
2293,CUST0550,2024-07-08,-19,EUR
2294,CUST3357,2024-08-17,286.34,EUR
2295,CUST0559,2024-12-08,165.85,JPY
2296,CUST1421,2024-06-19,179.19,USD
2297,CUST3487,2024-03-02,318.65,GBP
2298,CUST4245,2025-10-16,72.64,GBP
2299,CUST0877,2024-02-02,68.84,EUR
2300,CUST1871,2024-04-13,-13,USD
2301,CUST3259,2025-11-05,12.49,USD
2302,CUST0545,2025-05-27,436.85,JPY
2303,CUST3466,2025-02-08,472.09,EUR
2304,CUST4703,2024-08-31,230.64,GBP
2305,CUST3168,2024-02-27,368.48,AUD
2306,CUST1143,2024-01-04,45.89,EUR
2307,CUST3150,2025-12-14,405.66,EUR
2308,CUST1548,2025-02-15,-16,USD
2309,CUST2453,2025-08-25,-3,GBP
2310,CUST3152,2024-06-01,185.42,USD
2311,CUST1740,2024-04-06,188.33,USD
2312,CUST4646,2024-11-05,-37,USD
2313,CUST2665,2024-05-31,134.61,AUD
2314,CUST4708,2025-09-25,107.12,EUR
2315,CUST4456,2024-04-04,211.01,AUD
2316,CUST2527,2024-05-15,414.06,EUR
2317,CUST4284,2025-11-25,440.21,AUD
2318,CUST0176,2025-10-14,393.53,EUR
2319,CUST0188,2025-10-27,412.85,GBP
2320,CUST0354,2025-07-10,316.31,USD
2321,CUST2934,2025-08-01,29.04,USD
2322,CUST4334,2024-03-24,418.37,AUD
2323,CUST4975,2025-02-18,258.14,JPY
2324,CUST0217,2025-12-25,131.96,EUR
2325,CUST4934,2024-11-19,298.31,JPY
2326,CUST0994,2025-05-20,490.86,JPY
2327,CUST1849,2024-12-29,175.08,GBP
2328,CUST0047,2025-07-24,455.08,USD
2329,CUST3188,2025-02-10,434.39,AUD
2330,CUST0706,2025-10-22,464.79,AUD
2331,CUST3515,2025-10-31,318.79,AUD
2332,CUST3640,2024-11-06,59.13,EUR
2333,CUST0917,2025-01-06,229.66,USD
2334,CUST1564,2025-01-27,169.08,GBP
2335,CUST3936,2024-07-16,426.79,AUD
2336,CUST1078,2024-06-19,488.75,EUR
2337,CUST0281,2025-03-06,227.89,GBP
2338,CUST0955,2025-08-06,445.71,JPY
2339,CUST1258,2025-06-27,16.84,AUD
2340,CUST3158,2024-02-14,316.76,EUR
2341,CUST2331,2025-11-20,280.3,EUR
2342,CUST3004,2025-08-10,270.32,JPY
2343,CUST4096,2025-05-18,15.89,GBP
2344,CUST0908,2025-01-26,22.21,JPY
2345,CUST2232,2024-12-13,126.71,AUD
2346,CUST3807,2025-07-30,129.3,GBP
2347,CUST0275,2025-10-18,107.17,GBP
2348,CUST1395,2024-02-05,-78,EUR
2349,CUST2475,2025-02-11,233.54,USD
2350,CUST4220,2025-01-20,134.85,EUR
